geo,year,code,download_path,code_abbrev
amazonia_legal,2012,am,https://www.ipea.gov.br/geobr/data_gpkg/amazonia_legal/2012/amazonia_legal.gpkg,amazonia_legal
amazonia_legal,2012,am,https://www.ipea.gov.br/geobr/data_gpkg/amazonia_legal/2012/amazonia_legal_simplified.gpkg,amazonia_legal
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_1900.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_1900_simplified.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_1911.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_1911_simplified.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_1920.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_1920_simplified.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_1933.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_1933_simplified.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_1940.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_1940_simplified.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_1950.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_1950_simplified.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_1960.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_1960_simplified.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_1970.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_1970_simplified.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_1980.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_1980_simplified.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_1991.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_1991_simplified.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_2000.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_2000_simplified.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_2010.gpkg,amc
amc,1872,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1872/AMC_1872_2010_simplified.gpkg,amc
amc,1900,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1900/AMC_1900_1911.gpkg,amc
amc,1900,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1900/AMC_1900_1911_simplified.gpkg,amc
amc,1900,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1900/AMC_1900_1920.gpkg,amc
amc,1900,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1900/AMC_1900_1920_simplified.gpkg,amc
amc,1900,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1900/AMC_1900_1933.gpkg,amc
amc,1900,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1900/AMC_1900_1933_simplified.gpkg,amc
amc,1900,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1900/AMC_1900_1940.gpkg,amc
amc,1900,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1900/AMC_1900_1940_simplified.gpkg,amc
amc,1900,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1900/AMC_1900_1950.gpkg,amc
amc,1900,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1900/AMC_1900_1950_simplified.gpkg,amc
amc,1900,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1900/AMC_1900_1960.gpkg,amc
amc,1900,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1900/AMC_1900_1960_simplified.gpkg,amc
amc,1900,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1900/AMC_1900_1970.gpkg,amc
amc,1900,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1900/AMC_1900_1970_simplified.gpkg,amc
amc,1900,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1900/AMC_1900_1980.gpkg,amc
amc,1900,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1900/AMC_1900_1980_simplified.gpkg,amc
amc,1900,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1900/AMC_1900_1991.gpkg,amc
amc,1900,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1900/AMC_1900_1991_simplified.gpkg,amc
amc,1900,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1900/AMC_1900_2000.gpkg,amc
amc,1900,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1900/AMC_1900_2000_simplified.gpkg,amc
amc,1900,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1900/AMC_1900_2010.gpkg,amc
amc,1900,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1900/AMC_1900_2010_simplified.gpkg,amc
amc,1911,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1911/AMC_1911_1920.gpkg,amc
amc,1911,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1911/AMC_1911_1920_simplified.gpkg,amc
amc,1911,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1911/AMC_1911_1933.gpkg,amc
amc,1911,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1911/AMC_1911_1933_simplified.gpkg,amc
amc,1911,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1911/AMC_1911_1940.gpkg,amc
amc,1911,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1911/AMC_1911_1940_simplified.gpkg,amc
amc,1911,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1911/AMC_1911_1950.gpkg,amc
amc,1911,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1911/AMC_1911_1950_simplified.gpkg,amc
amc,1911,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1911/AMC_1911_1960.gpkg,amc
amc,1911,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1911/AMC_1911_1960_simplified.gpkg,amc
amc,1911,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1911/AMC_1911_1970.gpkg,amc
amc,1911,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1911/AMC_1911_1970_simplified.gpkg,amc
amc,1911,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1911/AMC_1911_1980.gpkg,amc
amc,1911,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1911/AMC_1911_1980_simplified.gpkg,amc
amc,1911,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1911/AMC_1911_1991.gpkg,amc
amc,1911,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1911/AMC_1911_1991_simplified.gpkg,amc
amc,1911,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1911/AMC_1911_2000.gpkg,amc
amc,1911,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1911/AMC_1911_2000_simplified.gpkg,amc
amc,1911,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1911/AMC_1911_2010.gpkg,amc
amc,1911,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1911/AMC_1911_2010_simplified.gpkg,amc
amc,1920,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1920/AMC_1920_1933.gpkg,amc
amc,1920,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1920/AMC_1920_1933_simplified.gpkg,amc
amc,1920,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1920/AMC_1920_1940.gpkg,amc
amc,1920,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1920/AMC_1920_1940_simplified.gpkg,amc
amc,1920,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1920/AMC_1920_1950.gpkg,amc
amc,1920,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1920/AMC_1920_1950_simplified.gpkg,amc
amc,1920,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1920/AMC_1920_1960.gpkg,amc
amc,1920,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1920/AMC_1920_1960_simplified.gpkg,amc
amc,1920,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1920/AMC_1920_1970.gpkg,amc
amc,1920,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1920/AMC_1920_1970_simplified.gpkg,amc
amc,1920,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1920/AMC_1920_1980.gpkg,amc
amc,1920,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1920/AMC_1920_1980_simplified.gpkg,amc
amc,1920,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1920/AMC_1920_1991.gpkg,amc
amc,1920,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1920/AMC_1920_1991_simplified.gpkg,amc
amc,1920,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1920/AMC_1920_2000.gpkg,amc
amc,1920,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1920/AMC_1920_2000_simplified.gpkg,amc
amc,1920,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1920/AMC_1920_2010.gpkg,amc
amc,1920,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1920/AMC_1920_2010_simplified.gpkg,amc
amc,1933,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1933/AMC_1933_1940.gpkg,amc
amc,1933,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1933/AMC_1933_1940_simplified.gpkg,amc
amc,1933,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1933/AMC_1933_1950.gpkg,amc
amc,1933,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1933/AMC_1933_1950_simplified.gpkg,amc
amc,1933,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1933/AMC_1933_1960.gpkg,amc
amc,1933,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1933/AMC_1933_1960_simplified.gpkg,amc
amc,1933,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1933/AMC_1933_1970.gpkg,amc
amc,1933,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1933/AMC_1933_1970_simplified.gpkg,amc
amc,1933,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1933/AMC_1933_1980.gpkg,amc
amc,1933,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1933/AMC_1933_1980_simplified.gpkg,amc
amc,1933,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1933/AMC_1933_1991.gpkg,amc
amc,1933,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1933/AMC_1933_1991_simplified.gpkg,amc
amc,1933,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1933/AMC_1933_2000.gpkg,amc
amc,1933,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1933/AMC_1933_2000_simplified.gpkg,amc
amc,1933,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1933/AMC_1933_2010.gpkg,amc
amc,1933,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1933/AMC_1933_2010_simplified.gpkg,amc
amc,1940,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1940/AMC_1940_1950.gpkg,amc
amc,1940,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1940/AMC_1940_1950_simplified.gpkg,amc
amc,1940,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1940/AMC_1940_1960.gpkg,amc
amc,1940,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1940/AMC_1940_1960_simplified.gpkg,amc
amc,1940,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1940/AMC_1940_1970.gpkg,amc
amc,1940,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1940/AMC_1940_1970_simplified.gpkg,amc
amc,1940,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1940/AMC_1940_1980.gpkg,amc
amc,1940,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1940/AMC_1940_1980_simplified.gpkg,amc
amc,1940,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1940/AMC_1940_1991.gpkg,amc
amc,1940,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1940/AMC_1940_1991_simplified.gpkg,amc
amc,1940,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1940/AMC_1940_2000.gpkg,amc
amc,1940,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1940/AMC_1940_2000_simplified.gpkg,amc
amc,1940,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1940/AMC_1940_2010.gpkg,amc
amc,1940,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1940/AMC_1940_2010_simplified.gpkg,amc
amc,1950,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1950/AMC_1950_1960.gpkg,amc
amc,1950,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1950/AMC_1950_1960_simplified.gpkg,amc
amc,1950,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1950/AMC_1950_1970.gpkg,amc
amc,1950,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1950/AMC_1950_1970_simplified.gpkg,amc
amc,1950,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1950/AMC_1950_1980.gpkg,amc
amc,1950,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1950/AMC_1950_1980_simplified.gpkg,amc
amc,1950,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1950/AMC_1950_1991.gpkg,amc
amc,1950,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1950/AMC_1950_1991_simplified.gpkg,amc
amc,1950,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1950/AMC_1950_2000.gpkg,amc
amc,1950,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1950/AMC_1950_2000_simplified.gpkg,amc
amc,1950,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1950/AMC_1950_2010.gpkg,amc
amc,1950,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1950/AMC_1950_2010_simplified.gpkg,amc
amc,1960,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1960/AMC_1960_1970.gpkg,amc
amc,1960,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1960/AMC_1960_1970_simplified.gpkg,amc
amc,1960,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1960/AMC_1960_1980.gpkg,amc
amc,1960,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1960/AMC_1960_1980_simplified.gpkg,amc
amc,1960,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1960/AMC_1960_1991.gpkg,amc
amc,1960,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1960/AMC_1960_1991_simplified.gpkg,amc
amc,1960,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1960/AMC_1960_2000.gpkg,amc
amc,1960,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1960/AMC_1960_2000_simplified.gpkg,amc
amc,1960,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1960/AMC_1960_2010.gpkg,amc
amc,1960,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1960/AMC_1960_2010_simplified.gpkg,amc
amc,1970,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1970/AMC_1970_1980.gpkg,amc
amc,1970,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1970/AMC_1970_1980_simplified.gpkg,amc
amc,1970,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1970/AMC_1970_1991.gpkg,amc
amc,1970,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1970/AMC_1970_1991_simplified.gpkg,amc
amc,1970,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1970/AMC_1970_2000.gpkg,amc
amc,1970,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1970/AMC_1970_2000_simplified.gpkg,amc
amc,1970,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1970/AMC_1970_2010.gpkg,amc
amc,1970,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1970/AMC_1970_2010_simplified.gpkg,amc
amc,1980,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1980/AMC_1980_1991.gpkg,amc
amc,1980,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1980/AMC_1980_1991_simplified.gpkg,amc
amc,1980,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1980/AMC_1980_2000.gpkg,amc
amc,1980,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1980/AMC_1980_2000_simplified.gpkg,amc
amc,1980,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1980/AMC_1980_2010.gpkg,amc
amc,1980,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1980/AMC_1980_2010_simplified.gpkg,amc
amc,1991,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1991/AMC_1991_2000.gpkg,amc
amc,1991,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1991/AMC_1991_2000_simplified.gpkg,amc
amc,1991,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1991/AMC_1991_2010.gpkg,amc
amc,1991,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/1991/AMC_1991_2010_simplified.gpkg,amc
amc,2000,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/2000/AMC_2000_2010.gpkg,amc
amc,2000,AM,https://www.ipea.gov.br/geobr/data_gpkg/amc/2000/AMC_2000_2010_simplified.gpkg,amc
biomes,2004,bi,https://www.ipea.gov.br/geobr/data_gpkg/biomes/2004/biomes_2004.gpkg,biomes
biomes,2004,bi,https://www.ipea.gov.br/geobr/data_gpkg/biomes/2004/biomes_2004_simplified.gpkg,biomes
biomes,2019,bi,https://www.ipea.gov.br/geobr/data_gpkg/biomes/2019/biomes_2019.gpkg,biomes
biomes,2019,bi,https://www.ipea.gov.br/geobr/data_gpkg/biomes/2019/biomes_2019_simplified.gpkg,biomes
census_tract,2000,R11,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/11census_tract_2000_Rural.gpkg,RO
census_tract,2000,R11,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/11census_tract_2000_Rural_simplified.gpkg,RO
census_tract,2000,R12,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/12census_tract_2000_Rural.gpkg,AC
census_tract,2000,R12,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/12census_tract_2000_Rural_simplified.gpkg,AC
census_tract,2000,R13,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/13census_tract_2000_Rural.gpkg,AM
census_tract,2000,R13,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/13census_tract_2000_Rural_simplified.gpkg,AM
census_tract,2000,R14,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/14census_tract_2000_Rural.gpkg,RR
census_tract,2000,R14,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/14census_tract_2000_Rural_simplified.gpkg,RR
census_tract,2000,R15,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/15census_tract_2000_Rural.gpkg,PA
census_tract,2000,R15,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/15census_tract_2000_Rural_simplified.gpkg,PA
census_tract,2000,R16,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/16census_tract_2000_Rural.gpkg,AP
census_tract,2000,R16,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/16census_tract_2000_Rural_simplified.gpkg,AP
census_tract,2000,R17,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/17census_tract_2000_Rural.gpkg,TO
census_tract,2000,R17,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/17census_tract_2000_Rural_simplified.gpkg,TO
census_tract,2000,R21,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/21census_tract_2000_Rural.gpkg,MA
census_tract,2000,R21,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/21census_tract_2000_Rural_simplified.gpkg,MA
census_tract,2000,R22,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/22census_tract_2000_Rural.gpkg,PI
census_tract,2000,R22,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/22census_tract_2000_Rural_simplified.gpkg,PI
census_tract,2000,R23,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/23census_tract_2000_Rural.gpkg,CE
census_tract,2000,R23,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/23census_tract_2000_Rural_simplified.gpkg,CE
census_tract,2000,R24,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/24census_tract_2000_Rural.gpkg,RN
census_tract,2000,R24,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/24census_tract_2000_Rural_simplified.gpkg,RN
census_tract,2000,R25,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/25census_tract_2000_Rural.gpkg,PB
census_tract,2000,R25,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/25census_tract_2000_Rural_simplified.gpkg,PB
census_tract,2000,R26,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/26census_tract_2000_Rural.gpkg,PE
census_tract,2000,R26,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/26census_tract_2000_Rural_simplified.gpkg,PE
census_tract,2000,R27,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/27census_tract_2000_Rural.gpkg,AL
census_tract,2000,R27,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/27census_tract_2000_Rural_simplified.gpkg,AL
census_tract,2000,R28,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/28census_tract_2000_Rural.gpkg,SE
census_tract,2000,R28,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/28census_tract_2000_Rural_simplified.gpkg,SE
census_tract,2000,R29,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/29census_tract_2000_Rural.gpkg,BA
census_tract,2000,R29,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/29census_tract_2000_Rural_simplified.gpkg,BA
census_tract,2000,R31,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/31census_tract_2000_Rural.gpkg,MG
census_tract,2000,R31,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/31census_tract_2000_Rural_simplified.gpkg,MG
census_tract,2000,R32,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/32census_tract_2000_Rural.gpkg,ES
census_tract,2000,R32,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/32census_tract_2000_Rural_simplified.gpkg,ES
census_tract,2000,R33,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/33census_tract_2000_Rural.gpkg,RJ
census_tract,2000,R33,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/33census_tract_2000_Rural_simplified.gpkg,RJ
census_tract,2000,R35,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/35census_tract_2000_Rural.gpkg,SP
census_tract,2000,R35,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/35census_tract_2000_Rural_simplified.gpkg,SP
census_tract,2000,R41,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/41census_tract_2000_Rural.gpkg,PR
census_tract,2000,R41,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/41census_tract_2000_Rural_simplified.gpkg,PR
census_tract,2000,R42,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/42census_tract_2000_Rural.gpkg,SC
census_tract,2000,R42,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/42census_tract_2000_Rural_simplified.gpkg,SC
census_tract,2000,R43,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/43census_tract_2000_Rural.gpkg,RS
census_tract,2000,R43,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/43census_tract_2000_Rural_simplified.gpkg,RS
census_tract,2000,R50,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/50census_tract_2000_Rural.gpkg,MS
census_tract,2000,R50,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/50census_tract_2000_Rural_simplified.gpkg,MS
census_tract,2000,R51,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/51census_tract_2000_Rural.gpkg,MT
census_tract,2000,R51,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/51census_tract_2000_Rural_simplified.gpkg,MT
census_tract,2000,R52,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/52census_tract_2000_Rural.gpkg,GO
census_tract,2000,R52,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/52census_tract_2000_Rural_simplified.gpkg,GO
census_tract,2000,R53,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/53census_tract_2000_Rural.gpkg,DF
census_tract,2000,R53,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Rural/53census_tract_2000_Rural_simplified.gpkg,DF
census_tract,2000,U11,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Urbano/11census_tract_2000_Urbano.gpkg,RO
census_tract,2000,U11,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Urbano/11census_tract_2000_Urbano_simplified.gpkg,RO
census_tract,2000,U12,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Urbano/12census_tract_2000_Urbano.gpkg,AC
census_tract,2000,U12,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Urbano/12census_tract_2000_Urbano_simplified.gpkg,AC
census_tract,2000,U13,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Urbano/13census_tract_2000_Urbano.gpkg,AM
census_tract,2000,U13,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Urbano/13census_tract_2000_Urbano_simplified.gpkg,AM
census_tract,2000,U14,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Urbano/14census_tract_2000_Urbano.gpkg,RR
census_tract,2000,U14,https://www.ipea.gov.br/geobr/data_gpkg/census_tract/2000/Urbano/14census_tract_2000_Urbano_simplified.gpkg,RR
